station_code,station_name,site_type,latitude,longitude,date,pm25,pm25_hours,pm10,pm10_hours,no2,no2_hours,o3,o3_hours
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-17 00:00:00+00:00,10.555291666666667,24,18.988541666666666,24,13.14474875,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-17 00:00:00+00:00,10.110083333333334,24,17.119791666666668,24,2.31251,24,79.30828791666666,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-17 00:00:00+00:00,9.956521739130435,23,21.844521739130435,23,10.353056818181818,22,69.75983826086956,23
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-17 00:00:00+00:00,10.375,24,27.335416666666664,24,19.043883333333333,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-17 00:00:00+00:00,6.377791666666667,24,12.057291666666666,24,10.79768,23,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-18 00:00:00+00:00,10.875,24,18.800625,24,24.385749166666667,24,41.61796833333333,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-18 00:00:00+00:00,11.304347826086957,23,17.109875,24,22.456807083333334,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-18 00:00:00+00:00,8.395291666666667,24,14.057291666666666,24,20.187884583333332,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-18 00:00:00+00:00,7.319291666666667,24,13.375,24,5.183267916666667,24,63.42653333333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-18 00:00:00+00:00,8.208333333333334,24,12.842333333333334,24,12.71018625,24,50.92153416666667,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-18 00:00:00+00:00,10.636363636363637,22,21.466434782608697,23,31.703342173913043,23,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-18 00:00:00+00:00,12.111916666666666,24,22.08125,24,29.364410000000003,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-19 00:00:00+00:00,16.958333333333332,24,24.960125,24,22.645482916666666,24,59.585505833333336,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-19 00:00:00+00:00,17.125,24,25.725041666666666,24,26.73093833333333,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-19 00:00:00+00:00,16.475083333333334,24,25.506249999999998,24,21.87468625,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-19 00:00:00+00:00,13.51025,24,20.20208333333333,24,8.3345525,24,66.9134675,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-19 00:00:00+00:00,12.619047619047619,21,19.364291666666666,24,13.443665416666667,24,67.89884291666667,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-19 00:00:00+00:00,15.041666666666666,24,25.44333333333333,24,39.91293916666667,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-19 00:00:00+00:00,15.969958333333333,24,26.208333333333332,24,31.358988333333333,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-20 00:00:00+00:00,23.0,24,32.730125,24,24.844104782608696,23,61.29363083333334,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-20 00:00:00+00:00,24.958333333333332,24,30.556124999999998,24,24.874042916666667,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-20 00:00:00+00:00,25.332166666666666,24,33.89270833333333,24,24.512024999999998,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-20 00:00:00+00:00,25.623125,24,34.333333333333336,24,9.637068333333334,24,77.52670958333334,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-20 00:00:00+00:00,20.166666666666668,24,37.762458333333335,24,24.160277500000003,24,51.457185833333334,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-20 00:00:00+00:00,24.125,24,34.179291666666664,24,38.09437333333333,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-20 00:00:00+00:00,28.350166666666667,24,37.42916666666667,24,26.736874583333332,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-21 00:00:00+00:00,28.833333333333332,24,35.789625,24,29.816855652173913,23,46.26282208333334,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-21 00:00:00+00:00,25.208333333333332,24,30.31441666666667,24,24.030661666666663,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-21 00:00:00+00:00,25.334125,24,31.444791666666664,24,23.416596666666667,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-21 00:00:00+00:00,30.695791666666665,24,38.87291666666667,24,10.154269583333333,24,83.98917458333332,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-21 00:00:00+00:00,24.166666666666668,24,28.663916666666665,24,14.9304975,24,48.97711375,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-21 00:00:00+00:00,23.541666666666668,24,31.441875,24,33.611457916666666,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-21 00:00:00+00:00,27.740875,24,37.50416666666667,24,29.796130416666667,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-22 00:00:00+00:00,29.458333333333332,24,33.937875,24,21.5264725,24,56.48801291666667,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-22 00:00:00+00:00,19.625,24,25.121125000000003,24,26.962652916666666,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-22 00:00:00+00:00,26.368041666666667,24,33.06458333333333,24,19.893953333333332,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-22 00:00:00+00:00,22.8215,24,28.349999999999998,24,7.1298125,24,90.63457749999999,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-22 00:00:00+00:00,21.041666666666668,24,24.960250000000002,24,10.071496250000001,24,62.94216083333333,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-22 00:00:00+00:00,21.541666666666668,24,26.651041666666668,24,19.186671666666665,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-22 00:00:00+00:00,19.29254166666667,24,26.40416666666667,24,18.09216041666667,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-23 00:00:00+00:00,14.458333333333334,24,22.303208333333334,24,18.856437500000002,24,62.48412041666668,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-23 00:00:00+00:00,13.041666666666666,24,23.430374999999998,24,27.11231375,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-23 00:00:00+00:00,14.07425,24,24.304166666666664,24,17.457470833333335,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-23 00:00:00+00:00,11.210791666666667,24,16.855208333333334,24,6.108575416666667,24,65.16168583333334,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-23 00:00:00+00:00,13.708333333333334,24,26.00679166666667,24,15.295209583333333,24,50.78433041666667,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-23 00:00:00+00:00,12.5,24,19.60575,24,20.21744,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-23 00:00:00+00:00,7.485333333333333,24,16.234375,24,18.620442083333334,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-24 00:00:00+00:00,4.75,24,9.38025,24,8.679630833333333,24,72.50974083333334,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-24 00:00:00+00:00,3.9166666666666665,24,10.628124999999999,24,15.440313333333334,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-24 00:00:00+00:00,3.1222083333333335,24,6.448958333333334,24,6.129890434782609,23,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-24 00:00:00+00:00,2.6199166666666667,24,4.361458333333333,24,3.22912625,24,74.98496416666667,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-24 00:00:00+00:00,5.416666666666667,24,11.79575,24,5.948465217391304,23,74.57543041666666,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-24 00:00:00+00:00,3.3333333333333335,24,8.776291666666667,24,5.6396533333333325,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-24 00:00:00+00:00,1.38275,24,5.922916666666667,24,4.822829583333333,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-25 00:00:00+00:00,4.681818181818182,22,9.8,21,5.717236086956522,23,79.35679458333333,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-25 00:00:00+00:00,7.166666666666667,24,12.0775,24,13.353632916666667,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-25 00:00:00+00:00,3.3215416666666666,24,7.497916666666666,24,5.115487083333333,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-25 00:00:00+00:00,4.769125,24,9.610416666666667,24,1.7316170833333333,24,79.683175,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-25 00:00:00+00:00,5.708333333333333,24,13.44625,24,7.476535416666667,24,75.80541791666666,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-25 00:00:00+00:00,,13,11.95675,24,5.2434425,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-25 00:00:00+00:00,3.775541666666667,24,7.589583333333334,24,3.9448216666666664,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-26 00:00:00+00:00,5.875,24,12.359333333333334,24,9.7786575,24,70.74479458333333,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-26 00:00:00+00:00,6.791666666666667,24,11.674916666666666,24,23.16977375,24,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-26 00:00:00+00:00,4.095916666666667,24,8.907291666666667,24,8.450546521739131,23,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-26 00:00:00+00:00,5.853041666666667,24,11.890625,24,2.024892916666667,24,74.21925375000001,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-26 00:00:00+00:00,7.636363636363637,22,14.090291666666666,24,10.450642083333333,24,67.39645291666665,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-26 00:00:00+00:00,,9,,16,9.20662875,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-26 00:00:00+00:00,3.156541666666667,24,7.288541666666667,24,6.651755416666667,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-27 00:00:00+00:00,7.125,24,11.272291666666668,24,11.406444583333332,24,68.79968041666667,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-27 00:00:00+00:00,7.333333333333333,24,13.406125000000001,24,21.170535217391304,23,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-27 00:00:00+00:00,5.167,24,10.293750000000001,24,9.112776250000001,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-27 00:00:00+00:00,5.517791666666667,24,9.908333333333333,24,3.0193812500000003,24,74.18668458333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-27 00:00:00+00:00,6.166666666666667,24,14.01,24,9.536924166666667,24,70.078175,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-27 00:00:00+00:00,5.333333333333333,24,14.090333333333334,24,9.376044583333334,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-27 00:00:00+00:00,4.5125,24,8.826041666666667,24,7.520770833333334,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-28 00:00:00+00:00,6.833333333333333,24,12.560708333333332,24,8.960425,24,68.93965583333333,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-28 00:00:00+00:00,7.5,24,17.02929166666667,24,,14,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-28 00:00:00+00:00,5.446166666666667,24,11.807291666666666,24,7.3223287500000005,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-28 00:00:00+00:00,5.043333333333334,24,10.732291666666667,24,1.6725966666666665,24,70.59234500000001,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-28 00:00:00+00:00,,15,14.452791666666668,24,8.186896666666668,24,66.49353708333334,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-28 00:00:00+00:00,6.375,24,15.298083333333333,24,13.151635833333332,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-28 00:00:00+00:00,4.852541666666666,24,10.512500000000001,24,4.12121125,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-29 00:00:00+00:00,8.333333333333334,24,14.372124999999999,24,12.507328333333334,24,65.13050249999999,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-29 00:00:00+00:00,7.416666666666667,24,19.364208333333334,24,,0,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-29 00:00:00+00:00,5.814708333333333,24,11.060416666666667,24,10.403449166666666,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-29 00:00:00+00:00,5.914958333333334,24,10.834375,24,1.9352329166666669,24,77.25992374999998,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-29 00:00:00+00:00,,11,16.9085,24,5.0029579166666664,24,68.7851275,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-29 00:00:00+00:00,7.041666666666667,24,14.573500000000001,24,10.941033333333332,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-29 00:00:00+00:00,5.022625000000001,24,9.184375000000001,24,3.4792629166666664,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-30 00:00:00+00:00,10.625,24,21.940875000000002,24,9.264164583333333,24,71.66434083333333,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-30 00:00:00+00:00,12.80952380952381,21,24.911217391304348,23,,0,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-30 00:00:00+00:00,10.507166666666667,24,20.175,24,7.3930879166666665,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-30 00:00:00+00:00,11.628458333333334,24,20.565625,24,1.9932004166666666,24,75.94885958333333,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-30 00:00:00+00:00,,13,24.155041666666666,24,11.624464166666668,24,67.23846041666667,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-30 00:00:00+00:00,11.619047619047619,21,25.296909090909093,22,7.584477391304348,23,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-30 00:00:00+00:00,10.539583333333333,24,19.355208333333334,24,3.8546975,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-03-31 00:00:00+00:00,8.458333333333334,24,13.768291666666668,24,11.187191666666665,24,49.89042291666666,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-03-31 00:00:00+00:00,9.916666666666666,24,16.586375,24,,0,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-03-31 00:00:00+00:00,4.485041666666667,24,8.409374999999999,24,9.370081666666666,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-03-31 00:00:00+00:00,3.9456249999999997,24,6.663541666666667,24,2.494137916666667,24,56.35288708333332,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-03-31 00:00:00+00:00,,10,16.74752380952381,21,15.1413025,24,43.21868583333333,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-03-31 00:00:00+00:00,9.875,24,17.794208333333334,24,17.747010416666665,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-03-31 00:00:00+00:00,3.5091666666666668,24,6.829166666666667,24,7.077403043478261,23,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-04-01 00:00:00+00:00,8.375,24,18.599291666666666,24,9.805467391304347,23,79.95619749999999,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-04-01 00:00:00+00:00,8.333333333333334,24,18.639583333333334,24,,0,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-04-01 00:00:00+00:00,6.651875,24,12.622916666666667,24,7.616890416666667,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-04-01 00:00:00+00:00,5.759666666666667,24,11.280208333333334,24,2.1901052173913045,23,75.68207291666666,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-04-01 00:00:00+00:00,5.608695652173913,23,19.996086956521737,23,10.953494782608695,23,68.77138913043477,23
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-04-01 00:00:00+00:00,6.208333333333333,24,17.955166666666667,24,10.399770416666668,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-04-01 00:00:00+00:00,3.489708333333333,24,6.776041666666667,24,5.352210833333333,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-04-02 00:00:00+00:00,4.125,24,8.413958333333333,24,9.3249525,24,77.86764166666667,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-04-02 00:00:00+00:00,6.625,24,11.352875,24,,0,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-04-02 00:00:00+00:00,3.6184166666666666,24,8.586458333333333,24,8.106630416666667,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-04-02 00:00:00+00:00,3.5239999999999996,24,7.882291666666667,24,2.501265,24,71.00880875,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-04-02 00:00:00+00:00,3.9583333333333335,24,10.950208333333334,24,8.419472083333334,24,66.0251025,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-04-02 00:00:00+00:00,3.8333333333333335,24,10.990416666666667,24,9.178392916666667,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-04-02 00:00:00+00:00,2.751625,24,5.6781250000000005,24,10.538472916666667,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-04-03 00:00:00+00:00,6.916666666666667,24,12.681333333333333,24,5.80130375,24,86.52537666666665,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-04-03 00:00:00+00:00,6.166666666666667,24,12.963208333333334,24,,0,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-04-03 00:00:00+00:00,5.216291666666667,24,9.727083333333333,24,3.531776666666667,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-04-03 00:00:00+00:00,5.296916666666667,24,9.1875,24,2.628985,24,80.06776250000001,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-04-03 00:00:00+00:00,6.791666666666667,24,18.59925,24,4.8895116666666665,24,79.72475124999998,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-04-03 00:00:00+00:00,6.916666666666667,24,13.607208333333332,24,4.751314166666667,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-04-03 00:00:00+00:00,1.6814166666666666,24,3.5593749999999997,24,6.6658599999999995,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-04-04 00:00:00+00:00,7.625,24,17.190291666666667,24,7.703655416666667,24,85.85459958333331,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-04-04 00:00:00+00:00,8.25,24,16.586333333333332,24,,0,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-04-04 00:00:00+00:00,7.260208333333334,24,15.516666666666666,24,4.493319583333333,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-04-04 00:00:00+00:00,7.506833333333333,24,13.422916666666666,24,1.6549504166666666,24,81.92625833333334,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-04-04 00:00:00+00:00,12.166666666666666,24,32.20666666666667,24,7.78241125,24,75.88164291666665,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-04-04 00:00:00+00:00,7.125,24,20.69279166666667,24,7.553126250000001,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-04-04 00:00:00+00:00,3.8688333333333333,24,8.327083333333333,24,9.458408333333333,24,,0
CARD,Cardiff Centre,Urban Background,51.48178,-3.17625,2026-04-05 00:00:00+00:00,6.291666666666667,24,13.768374999999999,24,8.766205416666667,24,82.66494458333334,24
CHP,Chepstow A48,Urban Traffic,51.638094,-2.678731,2026-04-05 00:00:00+00:00,6.791666666666667,24,13.325375000000001,24,,0,,0
NPT3,Newport,Urban Background,51.601203,-2.977281,2026-04-05 00:00:00+00:00,4.358375,24,10.177083333333334,24,4.306272916666667,24,,0
PEMB,Narberth,Rural Background,51.782616,-4.69237,2026-04-05 00:00:00+00:00,3.485708333333333,24,8.11875,24,1.3100570833333334,24,76.75891958333334,24
PT4,Port Talbot Margam,Urban Industrial,51.58395,-3.770822,2026-04-05 00:00:00+00:00,5.375,24,15.821458333333332,24,4.159990416666667,24,74.34329083333334,24
SWA1,Swansea Roadside,Urban Traffic,51.632696,-3.947374,2026-04-05 00:00:00+00:00,6.041666666666667,24,16.22404166666667,24,8.868295416666667,24,,0
WREX,Wrexham,Urban Traffic,53.042282,-3.002829,2026-04-05 00:00:00+00:00,2.339875,24,4.870833333333334,24,4.888530416666667,24,,0
